pmid,source,projects_for_source,source_found,source_status,reason,journal_or_container,source_primary_path,article_path,tables_path_or_glob,table_files,title,table_count,coord_table_count,supplement_cue_count,incomplete_cue_count,html_path_count,incomplete_cues,evidence_signals,evidence_snippet
22349798,ace_html,projects/social/v3-search-all_pmids,True,found,tables_linked_not_fetched,pond,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/22349798.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/22349798.html,,,Empathic choice involves vmPFC value signals that are modulated by social processing implemented in IPL,0,0,2,0,1,,table_expansion_links:5|table_external_links:0|table_placeholders:22|example_link:201/T1.expansion.html,s: activity in a common area of vmPFC correlated with the bids placed in both empathic and self-oriented choice trials. View this table: In this window In a new window Table 1 Areas exhibiting a positive correlation with bid-for-other during empathic choi
22360624,ace_html,projects/social/v3-search-all_pmids,True,found,missed_in_main_text,pond,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/22360624.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/22360624.html,,,MIT Press Journals - Journal of Cognitive Neuroscience - Full Text,29,4,0,0,1,,coord_tables:4|coord_keyword_tables:8|xyz_header_tables:0|max_triplets_in_table:3,Hello. Sign in to personalize your visit. New user? Register now . UNIV OF TEXAS AT AUSTIN Home >> List of Issues >> Table of Contents >> Full Text << previous article | next article >> Quick Tools Email to a Colleague Add Article to Favorites Alert Me When new articles cite this article RSS (TOC Alert) RSS (Citation Alert) Download to Citation Man
22453299,ace_html,projects/vbm_of_ptsd/v1,True,found,tables_present_no_coordinate_content,manual,/home/zorro/repos/autonima-results/articles/ace_outputs/html/manual/22453299.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/manual/22453299.html,,,NeuroReport,1,0,1,0,1,,table_count:1|no_coord_table_detected,NeuroReport NeuroReport Log in or Register Subscribe to journal Subscribe Get new issue alerts Get alerts Submit your manuscript Subscribe to eTOC Secondary Logo Enter your Email address: Privacy Policy Journal Logo Articles Articles Advanced Search Toggle navigation Subscribe Register Login Browsing History Articles & Issues Current Issue Previous
22458561,ace_html,projects/cue_reactivity/v5,True,found,missed_in_main_text,Addiction biology,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Addiction biology/22458561.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Addiction biology/22458561.html,,,Brain activation to cocaine cues and motivation/treatment status - PMC,4,3,0,0,1,,coord_tables:3|coord_keyword_tables:3|xyz_header_tables:3|max_triplets_in_table:24,"Contrast Cluster Z Max P Voxel MNI (x, y, z) Anatomy Cocaine > Neutral 1 6.95 < .001 6510 -45, -52, -16 L inferior temporal gyrus 6.64 -18, -94, -7 L occipital pole 6.51 -39, -64, -10 L occipital fusiform gyrus 2 6.22 < .001 3353 -3, 29, 59 L superior frontal gyrus (BA 6) 5.94 -6, 59, 29 L frontal pole 5.30 -45, 5, 29 L precentral gyrus 3 5.69 .001"
22461323,ace_html,projects/cue_reactivity/v5,True,found,missed_in_main_text,Human brain mapping,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Human brain mapping/22461323.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Human brain mapping/22461323.html,,,(Still) longing for food: Insulin reactivity modulates response to food pictures - PMC,3,3,2,0,1,,coord_tables:3|coord_keyword_tables:3|xyz_header_tables:3|max_triplets_in_table:34,Region Side k MNI coordinates t max x y z Food pictures‐control pictures Fusiform gyrus R 48072 28 -46 -18 21.27 Fusiform gyrus L -28 -54 -14 20.21 Inferior occipital gyrus L -46 -72 -10 18.78 Inferior temporal gyrus L -48 -74 -4 18.69 Parahippocampal gyrus R 34 -32 -26 16.82 Middle occipital gyrus R 42 -74 -14 15.44 Middle temporal gyrus R 44 -78 
22514316,ace_html,projects/cue_reactivity/v5,True,found,unknown,The Journal of neuroscience : the official journal of the Society for Neuroscience,/home/zorro/repos/autonima-results/articles/ace_outputs/html/The Journal of neuroscience : the official journal of the Society for Neuroscience/22514316.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/The Journal of neuroscience : the official journal of the Society for Neuroscience/22514316.html,,,Individual Differences in Nucleus Accumbens Activity to Food and Sexual Images Predict Weight Gain and Sexual Behavior - PMC,0,0,0,0,1,,no_coord_table_detected|no_supplement_cues_detected,Individual Differences in Nucleus Accumbens Activity to Food and Sexual Images Predict Weight Gain and Sexual Behavior - PMC Individual Differences in Nucleus Accumbens Activity to Food and Sexual Images Predict Weight Gain and Sexual Behavior - PMC Skip to main content An official website of the United States government Here's how you know Here's
22563005,ace_html,projects/social/v3-search-all_pmids,True,found,tables_linked_not_fetched,pond,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/22563005.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/22563005.html,,,Familiarity promotes the blurring of self and other in the neural representation of threat,0,0,1,0,1,,table_expansion_links:3|table_external_links:0|table_placeholders:17|example_link:670/T1.expansion.html,"o the PASW statistical package, version 18, for linear mixed models (LMMs) and correlational analyses reported earlier. View this table: In this window In a new window Table 1 Functional ROI, with coordinates, maxima and cluster sizes Previous Section Nex"
22566584,ace_html,projects/cue_reactivity/v5,True,found,tables_present_no_coordinate_content,Archives of general psychiatry,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Archives of general psychiatry/22566584.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Archives of general psychiatry/22566584.html,,,Association of Leptin With Food Cue–Induced Activation in Human Reward Pathways | Radiology | JAMA Psychiatry | JAMA Network,6,0,0,0,1,,table_count:6|no_coord_table_detected,Association of Leptin With Food Cue–Induced Activation in Human Reward Pathways | Radiology | JAMA Psychiatry | JAMA Network Association of Leptin With Food Cue–Induced Activation in Human Reward Pathways | Radiology | JAMA Psychiatry | JAMA Network [Skip to Navigation] Our website uses cookies to enhance your experience. By continuing to use our s
22661409,ace_html,projects/social/v3-search-all_pmids,True,found,supplement_only_or_referenced,pond,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/22661409.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/22661409.html,,,Functional Neural Plasticity and Associated Changes in Positive Affect After Compassion Training | Cerebral Cortex | Oxford Academic,0,0,7,0,1,,supplement_cue:Supplementary|supplement_cue:Table S1|supplement_cue:Table S5|supplement_cue:Table S6|supplement_cue:Table S7,"oi.org/10.1093/cercor/bhs142 Published: 01 June 2012 PDF Split View Views Article contents Figures & tables Video Audio Supplementary Data Cite Cite Olga M. Klimecki and others , Functional Neural Plasticity and Associated Changes in Positive Affect Aft"
22707378,ace_html,projects/decision_making/v2,True,found,tables_present_no_coordinate_content,"Cognitive, affective & behavioral neuroscience","/home/zorro/repos/autonima-results/articles/ace_outputs/html/Cognitive, affective & behavioral neuroscience/22707378.html","/home/zorro/repos/autonima-results/articles/ace_outputs/html/Cognitive, affective & behavioral neuroscience/22707378.html",,,Decision Making in the Balloon Analogue Risk Task (BART): Anterior Cingulate Cortex Signals Loss-Aversion but not the Infrequency of Risky Choices - PMC,1,0,1,0,1,,table_count:1|no_coord_table_detected,Decision Making in the Balloon Analogue Risk Task (BART): Anterior Cingulate Cortex Signals Loss-Aversion but not the Infrequency of Risky Choices - PMC Decision Making in the Balloon Analogue Risk Task (BART): Anterior Cingulate Cortex Signals Loss-Aversion but not the Infrequency of Risky Choices - PMC Skip to main content An official website of
22848759,ace_html,projects/social/v3-search-all_pmids,True,found,missed_in_main_text,pond,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/22848759.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/22848759.html,,,Introduction,6,6,3,0,1,,coord_tables:6|coord_keyword_tables:6|xyz_header_tables:6|max_triplets_in_table:35,K H Anatomical region (BA/region) MNI Voxel T-score Cluster p-value x y z 340 L IFG pars Opercularis (44*) -50 16 32 4.90 0.002 L Precentral Gyrus (44*) -52 10 40 4.36 L Middle Frontal Gyrus -42 22 46 3.55 197 R Middle Frontal Gyrus 40 2 58 4.85 0.026 R Superior Frontal Gyrus 30 2 64 4.61 R Precentral gyrus 46 4 42 2.98 391 R IFG pars Orbitalis 42 
22868938,ace_html,projects/cue_reactivity/v5|projects/vbm_of_substance_use/v2,True,found,tables_present_no_coordinate_content,Archives of general psychiatry,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Archives of general psychiatry/22868938.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Archives of general psychiatry/22868938.html,,,"Effect of Brain Structure, Brain Function, and Brain Connectivity on Relapse in Alcohol-Dependent Patients | Neurology | JAMA Psychiatry | JAMA Network",6,0,2,0,1,,table_count:6|no_coord_table_detected,"Effect of Brain Structure, Brain Function, and Brain Connectivity on Relapse in Alcohol-Dependent Patients | Neurology | JAMA Psychiatry | JAMA Network Effect of Brain Structure, Brain Function, and Brain Connectivity on Relapse in Alcohol-Dependent Patients | Neurology | JAMA Psychiatry | JAMA Network [Skip to Navigation] Our website uses cookies"
22956840,ace_html,projects/social/v3-search-all_pmids,True,found,tables_linked_not_fetched,pond,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/22956840.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/22956840.html,,,A Neural Signature of Affiliative Emotion in the Human Septohypothalamic Area | Journal of Neuroscience,0,0,1,0,1,,table_expansion_links:0|table_external_links:2|table_placeholders:0|example_link:/highwire/markup/549156/expansion?width=1000&height=500&iframe=true&postprocessors=highwire_tables%2Chighwire_reclass%2Chighwire_figures%2Chighwire_math%2Chighwire_inline_linked_media%2Chighwire_embed,"from fate (i.e., context that could induce prosocial feelings of sympathy, compassion, admiration, or altruistic joy). View this table: View inline View popup Table 1. Samples of stimuli belonging to the affiliative (positive and negative valence) and no"
23078363,ace_html,projects/cue_reactivity/v5,True,found,missed_in_main_text,"Alcoholism, clinical and experimental research","/home/zorro/repos/autonima-results/articles/ace_outputs/html/Alcoholism, clinical and experimental research/23078363.html","/home/zorro/repos/autonima-results/articles/ace_outputs/html/Alcoholism, clinical and experimental research/23078363.html",,,Influence of Alcohol Use and Family History of Alcoholism on Neural Response to Alcohol Cues in College Drinkers - PMC,4,2,0,0,1,,coord_tables:2|coord_keyword_tables:2|xyz_header_tables:2|max_triplets_in_table:20,"Anatomic Region Brodmann Areas MNI Coordinates Effect Size Cohen’s d t value x y z Heavy Drinkers > Light Drinkers Cluster 1 (266,085 μl) Bilateral middle occipital, cuneus 18, 19 30 -78 12 1.14 4.44 Bilateral inferior parietal, precuneus 7 -9 -45 9 1.10 4.28 Bilateral cingulate, anterior cingulate 24, 31 -15 -21 42 1.10 4.31 Bilateral medial super"
23148798,ace_html,projects/decision_making/v2,True,found,tables_present_no_coordinate_content,Psychology of addictive behaviors : journal of the Society of Psychologists in Addictive Behaviors,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Psychology of addictive behaviors : journal of the Society of Psychologists in Addictive Behaviors/23148798.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Psychology of addictive behaviors : journal of the Society of Psychologists in Addictive Behaviors/23148798.html,,,Decisions during Negatively-Framed Messages Yield Smaller Risk-Aversion-Related Brain Activation in Substance-Dependent Individuals - PMC,1,0,3,0,1,,table_count:1|no_coord_table_detected,Decisions during Negatively-Framed Messages Yield Smaller Risk-Aversion-Related Brain Activation in Substance-Dependent Individuals - PMC Decisions during Negatively-Framed Messages Yield Smaller Risk-Aversion-Related Brain Activation in Substance-Dependent Individuals - PMC Skip to main content An official website of the United States government H
23188041,ace_html,projects/cue_reactivity/v5,True,found,missed_in_main_text,Journal of addiction medicine,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Journal of addiction medicine/23188041.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Journal of addiction medicine/23188041.html,,,Reward-related Brain Response and Craving Correlates of Marijuana Cue Exposure: A Preliminary Study in Treatment-Seeking Marijuana-Dependent Subjects - PMC,2,2,0,0,1,,coord_tables:2|coord_keyword_tables:0|xyz_header_tables:2|max_triplets_in_table:4,Region X Y Z T Left Amygdala -24 -3 -21 4.43 Right Amygdala 18 -9 -18 4.49 Left Hippocampus -30 -18 -15 4.62 Right Hippocampus 39 -24 -12 8.65
23190458,ace_html,projects/vbm_of_substance_use/v2,True,found,unknown,Psychological medicine,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Psychological medicine/23190458.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Psychological medicine/23190458.html,,,Tensor-based morphometry of cannabis use on brain structure in individuals at elevated genetic risk of schizophrenia | Psychological Medicine | Cambridge Core,0,0,0,0,1,,no_coord_table_detected|no_supplement_cues_detected,Tensor-based morphometry of cannabis use on brain structure in individuals at elevated genetic risk of schizophrenia | Psychological Medicine | Cambridge Core Tensor-based morphometry of cannabis use on brain structure in individuals at elevated genetic risk of schizophrenia | Psychological Medicine | Cambridge Core Skip to main content Accessibili
23249349,ace_html,projects/social/v3-search-all_pmids,True,found,missed_in_main_text,pond,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/23249349.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/23249349.html,,,MIT Press Journals - Journal of Cognitive Neuroscience - Full Text,26,4,5,0,1,,coord_tables:4|coord_keyword_tables:6|xyz_header_tables:0|max_triplets_in_table:2,Hello. Sign in to personalize your visit. New user? Register now . UNIV OF TEXAS AT AUSTIN Home >> List of Issues >> Table of Contents >> Full Text << previous article | next article >> Quick Tools Email to a Colleague Add Article to Favorites Alert Me When new articles cite this article RSS (TOC Alert) RSS (Citation Alert) Download to Citation Man
23327932,ace_html,projects/social/v3-search-all_pmids,True,found,tables_linked_not_fetched,pond,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/23327932.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/23327932.html,,,Reminders of mortality decrease midcingulate activity in response to others’ suffering,0,0,2,0,1,,table_expansion_links:4|table_external_links:0|table_placeholders:20|example_link:scan.nst010/T1.expansion.html,"ating scores of the Death Anxiety Scale between MS and NA groups [6.88 ± 2.78 vs 6.40 ± 2.11, t (34) = 0.73, P = 0.31]. View this table: In this window In a new window Table 1 Response accuracy for pain judgment tasks in each condition (mean ± s.d.) View"
23355606,ace_html,projects/decision_making/v2,True,found,missed_in_main_text,"Cerebral cortex (New York, N.Y. : 1991)","/home/zorro/repos/autonima-results/articles/ace_outputs/html/Cerebral cortex (New York, N.Y. : 1991)/23355606.html","/home/zorro/repos/autonima-results/articles/ace_outputs/html/Cerebral cortex (New York, N.Y. : 1991)/23355606.html",,,Synchrony of Anterior Cingulate Cortex and Insular-Striatal Activation Predicts Ambiguity Aversion in Individuals with Low Impulsivity - PMC,1,1,6,0,1,,coord_tables:1|coord_keyword_tables:0|xyz_header_tables:1|max_triplets_in_table:31,Region BA NO-PASS run 2 a PASS run 3 b k E T max x y z k E T max x y z Anterior cingulate cortex Left 32 37 5.89 -4 32 32 10 5.32 2 36 30 Superior frontal gyrus Right 8 91 6.08 8 20 50 Anterior insula Right 289 6.43 52 20 -2 Left 61 5.69 -32 20 -10 Inferior frontal gyrus Right 44 81 5.49 48 14 26 Precentral gyrus Right 44 16 5.38 44 8 34 Inferior p
